patoi	0.16688475056456
twenti	-0.2478967912189534
appar	-1.250415742637194
lived-in	0.14997224635379372
jay	-0.4955627841577059
satan	-0.13222285471233702
ramsay	0.5177450203521755
tuxedo	-0.5303418461579693
hackney	-0.4194275225257072
scant	-0.1952076581778758
atom	0.17240170631003074
seen	0.31049884069918804
jonz	0.10837911472556448
korea	0.48753329901959996
exercis	-0.935963207728347
patholog	0.20967469752633147
fraught	0.1115673185484819
addessi	0.17968143007693727
fade	-0.5070380079945587
rescu	-0.18323709239521752
guarante	0.205230276183341
bliss-less	-0.18314928007475118
nerdi	-0.15128436807401247
by-the-numb	-0.3983921960399084
battlefield	-0.14052287917789902
poetic	-0.11747926831378769
artific	-0.1904335012980695
taken	-0.5995066575624937
plod	-1.1438317663244213
standout	0.13502291993863094
jed	-0.10269793336373123
yet	0.34896492037122634
realsh	-0.11974927859112351
khan	0.18369477204807644
[janey]	-0.10654706669320038
aniston	0.12778273381107494
blood	0.1609034964830736
lavish	0.3673290814060197
experienc	-0.264490432490114
clockstopp	-0.4903222406847007
bewar	-0.13813674036277582
specul	0.12926479788124753
least	-0.39339866634004805
enigma	-0.24417578696856632
sin	-0.16459539640206944
bender	-0.14074866384518492
built	-0.32567960211366864
high-profil	0.2790286486165557
stew	0.20786418895917916
13	0.38966995382104674
skyscrap	0.1054321524023558
shun	-0.18966281877206684
styx	0.11901066512854555
mad	-0.12523450748977605
type	-0.28894765322194577
garbl	-0.12798594100538785
beani	0.11228002122234453
graceland	-0.10988697989231935
turbul	0.17440013913885138
and-miss	-0.15415776785862673
raini	-0.28580009705599113
rout	0.14733880668997004
becom	-0.30873266968461116
cheek	0.16083219857701736
moonlight	0.24871332545709482
gerardo	-0.10705794843511378
lesbian	0.1092155353884477
potshot	-0.13145811805686744
único	-0.11124646465262092
tonto	0.1967277382028096
uptight	-0.151098773496
got	0.26306189634775157
berkley	-0.12779455787467398
breast	-0.14909053356669927
debt	0.12525164746062423
taverni	0.14727175085254013
120	-0.1314424499191002
grip	0.47095126008581484
low-cal	-0.12052847641259073
profundament	0.12465663525716941
cartoonish	-0.18160942752221887
gaieti	0.19206068128714684
mix-and-	-0.1264949952296524
[seagal's]	-0.1345522874578809
budget	-0.36229062806378637
clumsi	-0.6056436456844334
repetiti	0.10714423901419104
ellipt	0.20535113395652768
well-intent	-0.6155946408696502
snap	-0.18292193867457024
unasham	-0.13457703929001413
strain	-0.8473091424336369
tattoo	0.15346311012634045
walt	-0.100916255365312
nowher	-0.49944190865808147
one-not	-0.21611844289134985
korean	0.5760770955244991
thornberri	0.45374775318966143
chain	0.2918998070003898
grato	-0.11124646465262092
hangov	-0.13697947369183622
low-budget	-0.12418702850676736
fire	-0.6072663374620714
8th	0.10413481135333594
super-cool	0.1818768927559958
combust	0.17212276498067702
two-hour	0.19440824330571793
construct	0.348151670414139
overwrought	-0.6303081296341753
agon	-0.2690924041802378
lead	-0.412422492166374
roughag	-0.16536990413781769
manag	0.9045202483646319
showgirl	-0.19916855271717257
self-promot	0.12985699362225903
light-hearted	0.11495985239549575
sinc	-0.1675448108077869
children's-movi	0.1448058629705728
shadyac	-0.26023115365065
turd	-0.24169606959730053
polish	0.9320467439588542
iron	0.1584989806269138
chime	0.11561586394878756
unrealist	-0.1113839276615986
hong	0.3188704729888235
bailli	-0.23617301829048928
undoubt	0.14217603202573162
wildlif	0.2648409376745989
evolut	0.1772371173218376
self-mad	0.11554565569260404
sunburn	-0.15183770491393822
element	-0.16139268741014026
h	-0.13422192216201484
vain	-0.3450347331488566
stylish	0.6616479441197621
opera-ish	-0.1717333442801191
brecht	0.12255924462361263
andrew	0.26340076486797576
espetáculo	-0.10581978928715825
cookie-cutt	-0.18506146171540638
marriag	0.32725366154729557
generacion	-0.11483785139649141
spray	-0.1355827016050186
kidman	0.38002584221299524
return	0.2499137838640938
slow-mot	-0.11387734954378215
inject	0.14189863360080995
period-perfect	-0.10178633120325133
ten	-0.23313473006398966
skeleton	0.18503342937754802
indecipher	0.16358519178486833
reveal	0.6682126308009035
threw	-0.17268665804713776
macdowel	-0.10979102892310573
implaus	-0.5837508444322064
young-gun	-0.17430429635304642
simpli	-0.38017885068026486
four	0.2769779797644999
craze	0.17349224522915063
tart	-0.11310717731400066
film	0.21242712899333793
piano	-0.17440225230111334
stupor	-0.1772988473381864
mawkish	-0.11291460882115383
nueva	-0.11483785139649141
direct-to-video	0.14487552847853935
log	-0.19634945386686378
domino	0.17969267307748674
overplay	-0.14890963027344475
voic	-0.387884422093204
book-on-tap	-0.11225261204239455
russian-	-0.207468525998758
rapid-fir	0.21076739678350895
desnudo	-0.11124646465262092
iran	0.1568096044054233
witherspoon	0.17514589694877475
soderbergh	0.1574850011626874
hideous	-0.20840254635679076
milk	-0.27535037265132684
$7	-0.12578372055508483
abstract	-0.12716041016551013
smash	-0.37901302478313564
deni	0.6422034138578285
inspir	0.1923048445371656
surgeon	-0.17016196208084966
clue	-0.27765353221529315
gave	-0.3494947484413696
impact	-0.18360236736850905
scientif	-0.1344159326420556
durat	0.18400867272469956
sluggish	-0.441226114090853
biggi	0.10252730990825384
sore	-0.27076024252157604
egomaniac	-0.11709664338151793
seek	-0.15762605914370176
yung	-0.11301724323627844
maverick	0.1378441956715833
cotton	-0.15205591998489262
gasbag	-0.12853732802742637
dragonfli	-0.31343995878587555
drunken	-0.15833306162277916
elli	-0.1931069194817068
rack	0.10185387616423439
paean	-0.18329014782485833
optim	0.11605175595142055
characteris	-0.11996938029821334
columbin	0.29473168097559843
pure	0.10319084117120665
