refresh	1.7564837752270839
unexpect	1.5754182189179002
engross	1.51647059272235
remark	1.379068864079926
solid	1.3555196875746596
beauti	1.2928000223854434
examin	1.2362687116608024
delight	1.2255414681492756
quiet	1.2157052155028738
cinema	1.2145847548050521
dull	-2.0234703535000462
bore	-2.00765876793055
fail	-1.6666867497388138
worst	-1.6158541228131902
wast	-1.6023569910681372
neither	-1.5966555529120638
bad	-1.563626695299121
flat	-1.5492360141211834
mediocr	-1.411491098658803
lack	-1.3421070120466
